StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,CF,AC1,AC1_DO,AC2,AC3,AC3_DO,AC4,AC4_DO,AC5,AC5_DO,AC6,AC6_DO,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_9,Q3_10,Q3_11,Q3_12,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q5_13,Q5_14,Q5_15,Q5_16,Q5_17,Q5_18,Q5_19,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q7,Q7_3_TEXT,Q8,Q9,Q9_6_TEXT,Q10,Q11,Q11_7_TEXT,Video_DO,Policy_DO
9/22/2019 17:02,9/22/2019 17:05,IP Address,68.8.163.160,100,179,TRUE,9/22/2019 17:05,R_3dXs2Y2jTXqbbJC,,,,,32.74049377,-117.0934982,anonymous,EN,I consent to participate in this study.,A car honking,A cow mooing|Coins going into a vending machine|A street vender talking|A car honking,,,,,,,,,,Agree,Agree,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Quite a bit,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Quite a bit,Very slightly or not at all,Very slightly or not at all,Extremely,Very slightly or not at all,Very slightly or not at all,50,0,40,0,50,0,50,50,70,0,50,30,Disagree strongly,Disagree strongly,Agree strongly,Disagree strongly,Agree a little,Agree strongly,Agree a little,Disagree strongly,Agree strongly,Disagree strongly,Uncertain,Uncertain,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely characteristic of me,Uncertain,Uncertain,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Uncertain,Uncertain,Uncertain,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Male,,37,Caucasian or White,,Moderate,Democratic Party,,V1,S3
9/22/2019 17:00,9/22/2019 17:05,IP Address,68.98.33.180,100,300,TRUE,9/22/2019 17:05,R_2yezFoYbMzrZHmd,,,,,33.3321991,-111.9942017,anonymous,EN,I consent to participate in this study.,,,,A gun,Papers|A phone|A pencil|A gun,,,,,,,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Very slightly or not at all,Extremely,Extremely,Very slightly or not at all,Extremely,Extremely,Very slightly or not at all,Moderately,Quite a bit,Very slightly or not at all,Very slightly or not at all,Quite a bit,20,20,30,20,100,50,30,30,70,20,40,70,Disagree strongly,Neither agree nor disagree,Agree a little,Agree moderately,Agree strongly,Agree moderately,Agree a little,Agree moderately,Agree a little,Neither agree nor disagree,Somewhat characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Uncertain,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Male,,30,African American or Black,,Extremely liberal,Democratic Party,,V3,S8
9/22/2019 17:00,9/22/2019 17:05,IP Address,73.181.157.141,100,323,TRUE,9/22/2019 17:05,R_2yqj9if298ocvaN,,,,,47.63000488,-122.2971954,anonymous,EN,I consent to participate in this study.,,,,A gun,Papers|A phone|A pencil|A gun,,,,,,,Strongly agree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,A little,Quite a bit,Quite a bit,Very slightly or not at all,Quite a bit,Quite a bit,Very slightly or not at all,Quite a bit,Quite a bit,Very slightly or not at all,Very slightly or not at all,Quite a bit,60,50,40,0,80,50,0,0,50,50,40,0,Neither agree nor disagree,Disagree a little,Agree a little,Agree a little,Agree moderately,Agree a little,Agree a little,Neither agree nor disagree,Neither agree nor disagree,Disagree strongly,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Somewhat uncharacteristic of me,Uncertain,Uncertain,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Female,,25,Other:,mixed,Extremely liberal,Democratic Party,,V3,S8
9/22/2019 17:00,9/22/2019 17:05,IP Address,68.82.252.40,100,290,TRUE,9/22/2019 17:05,R_yxU15vR3SPixzxv,,,,,40.10769653,-75.27960205,anonymous,EN,I consent to participate in this study.,A car honking,Coins going into a vending machine|A street vender talking|A cow mooing|A car honking,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Quite a bit,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,60,20,70,0,40,80,50,50,70,30,100,70,Disagree strongly,Agree a little,Disagree a little,Agree a little,Disagree a little,Agree strongly,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat agree,Agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Agree,Somewhat disagree,Agree,Somewhat disagree,Agree,Somewhat disagree,Female,,35,Caucasian or White,,Moderately conservative,Republican Party,,V1,S5
9/22/2019 16:59,9/22/2019 17:05,IP Address,67.163.195.212,100,350,TRUE,9/22/2019 17:05,R_rpfIluGOwPuC6Fb,,,,,40.5565033,-79.57720184,anonymous,EN,I consent to participate in this study.,A car honking,A street vender talking|Coins going into a vending machine|A car honking|A cow mooing,,,,,,,,,,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Moderately,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,50,60,100,10,10,50,50,60,80,40,60,30,Disagree moderately,Disagree moderately,Agree moderately,Disagree a little,Agree a little,Neither agree nor disagree,Agree strongly,Agree a little,Agree moderately,Agree moderately,Extremely uncharacteristic of me,Uncertain,Uncertain,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Uncertain,Uncertain,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Extremely characteristic of me,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Agree,Agree,Somewhat agree,Male,,26,Caucasian or White,,Moderate,Libertarian Party,,V1,S8
9/22/2019 17:00,9/22/2019 17:05,IP Address,108.21.218.118,100,315,TRUE,9/22/2019 17:05,R_xtkSaShEfNAjG5X,,,,,40.77459717,-73.47609711,anonymous,EN,I consent to participate in this study.,,,,A gun,A phone|A gun|A pencil|Papers,,,,,,,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Quite a bit,A little,Very slightly or not at all,Moderately,A little,Moderately,Very slightly or not at all,A little,A little,Very slightly or not at all,Quite a bit,A little,20,100,40,90,30,100,80,80,100,90,90,60,Disagree moderately,Agree moderately,Agree a little,Agree moderately,Agree a little,Agree moderately,Disagree a little,Agree moderately,Agree moderately,Disagree strongly,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Uncertain,Extremely characteristic of me,Extremely characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Extremely characteristic of me,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Male,,23,Caucasian or White,,Moderate,Libertarian Party,,V3,S3
9/22/2019 17:00,9/22/2019 17:05,IP Address,108.45.70.26,100,321,TRUE,9/22/2019 17:05,R_2XaeRgt8sfgg7KJ,,,,,38.69599915,-77.19950104,anonymous,EN,I consent to participate in this study.,,,Papers,,,,,,,,,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Quite a bit,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,Extremely,Very slightly or not at all,Very slightly or not at all,50,50,40,0,100,60,0,0,50,30,50,0,Disagree moderately,Disagree strongly,Agree strongly,Disagree a little,Agree a little,Agree moderately,Agree moderately,Disagree moderately,Agree moderately,Disagree strongly,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Uncertain,Extremely uncharacteristic of me,Somewhat characteristic of me,Agree,Neither agree nor disagree,Strongly agree,Disagree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Male,,32,Hispanic or Latinx,,Moderately liberal,Democratic Party,,V2,S3
9/22/2019 17:00,9/22/2019 17:05,IP Address,98.242.38.121,100,355,TRUE,9/22/2019 17:05,R_0pomvnFOZcAJaeZ,,,,,37.67520142,-120.9465027,anonymous,EN,I consent to participate in this study.,,,Papers,,,,,,,,,Strongly agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Agree,Strongly agree,Quite a bit,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,A little,Very slightly or not at all,Very slightly or not at all,A little,30,20,50,70,30,20,40,30,50,50,60,30,Agree a little,Agree moderately,Agree moderately,Disagree a little,Agree a little,Neither agree nor disagree,Agree moderately,Disagree strongly,Agree a little,Disagree moderately,Uncertain,Somewhat characteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat uncharacteristic of me,Uncertain,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat characteristic of me,Agree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Male,,29,Caucasian or White,,Moderately conservative,Democratic Party,,V2,S6
9/22/2019 17:01,9/22/2019 17:05,IP Address,107.77.234.13,100,249,TRUE,9/22/2019 17:05,R_b4a6uRetG0NVTtT,,,,,35.229599,-80.84300232,anonymous,EN,I consent to participate in this study.,A car honking,Coins going into a vending machine|A street vender talking|A cow mooing|A car honking,,,,,,,,,,Strongly agree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Disagree,Agree,Agree,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,50,40,30,70,100,40,100,50,100,60,100,40,Disagree strongly,Agree a little,Agree strongly,Agree a little,Agree moderately,Agree strongly,Agree a little,Disagree strongly,Disagree a little,Agree moderately,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Extremely characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Extremely characteristic of me,Extremely characteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Uncertain,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat agree,Strongly agree,Somewhat agree,Disagree,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat agree,Female,,35,Caucasian or White,,Moderate,No party,,V1,S2
9/22/2019 17:00,9/22/2019 17:06,IP Address,99.203.203.95,100,348,TRUE,9/22/2019 17:06,R_1OTQKQaPHEj3dHM,,,,,39.21510315,-76.7539978,anonymous,EN,I consent to participate in this study.,,,,A gun,A gun|Papers|A phone|A pencil,,,,,,,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Extremely,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Extremely,Very slightly or not at all,Very slightly or not at all,Extremely,Very slightly or not at all,Very slightly or not at all,50,50,100,80,100,50,50,20,100,100,100,100,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Uncertain,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Male,,36,Caucasian or White,,Extremely liberal,Democratic Party,,V3,S7
9/22/2019 16:59,9/22/2019 17:06,IP Address,97.94.131.8,100,368,TRUE,9/22/2019 17:06,R_1mIwQyZ1BQpy77c,,,,,35.26119995,-120.6549988,anonymous,EN,I consent to participate in this study.,,,Papers,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Extremely,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Extremely,Very slightly or not at all,Very slightly or not at all,Extremely,Very slightly or not at all,Very slightly or not at all,100,0,0,20,100,0,0,0,40,40,40,20,Agree moderately,Disagree strongly,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Uncertain,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Uncertain,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Agree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Strongly disagree,Agree,Agree,Strongly agree,Strongly disagree,Agree,Female,,34,Asian American or Asian,,Moderately liberal,Democratic Party,,V2,S1
